location,date,new_cases,total_cases,new_deaths,total_deaths
Brazil,2021-04-06,0.0,12910082.0,0.0,328206.0
Brazil,2021-04-07,0.0,12910082.0,0.0,328206.0
Brazil,2021-04-08,0.0,12910082.0,0.0,328206.0
Brazil,2021-04-09,0.0,12910082.0,0.0,328206.0
Brazil,2021-04-10,0.0,12910082.0,0.0,328206.0
Brazil,2021-04-11,463092.0,13373174.0,20512.0,348718.0
Brazil,2021-04-12,0.0,13373174.0,0.0,348718.0
Brazil,2021-04-13,0.0,13373174.0,0.0,348718.0
Brazil,2021-04-14,0.0,13373174.0,0.0,348718.0
Brazil,2021-04-15,0.0,13373174.0,0.0,348718.0
Brazil,2021-04-16,0.0,13373174.0,0.0,348718.0
Brazil,2021-04-17,0.0,13373174.0,0.0,348718.0
Brazil,2021-04-18,459281.0,13832455.0,20031.0,368749.0
Brazil,2021-04-19,0.0,13832455.0,0.0,368749.0
Brazil,2021-04-20,0.0,13832455.0,0.0,368749.0
Brazil,2021-04-21,0.0,13832455.0,0.0,368749.0
Brazil,2021-04-22,0.0,13832455.0,0.0,368749.0
Brazil,2021-04-23,0.0,13832455.0,0.0,368749.0
Brazil,2021-04-24,0.0,13832455.0,0.0,368749.0
Brazil,2021-04-25,404623.0,14237078.0,17667.0,386416.0
Brazil,2021-04-26,0.0,14237078.0,0.0,386416.0
Brazil,2021-04-27,0.0,14237078.0,0.0,386416.0
Brazil,2021-04-28,0.0,14237078.0,0.0,386416.0
Brazil,2021-04-29,0.0,14237078.0,0.0,386416.0
Brazil,2021-04-30,0.0,14237078.0,0.0,386416.0
Brazil,2021-05-01,0.0,14237078.0,0.0,386416.0
Brazil,2021-05-02,421933.0,14659011.0,17365.0,403781.0
Brazil,2021-05-03,0.0,14659011.0,0.0,403781.0
Brazil,2021-05-04,0.0,14659011.0,0.0,403781.0
Brazil,2021-05-05,0.0,14659011.0,0.0,403781.0
Brazil,2021-05-06,0.0,14659011.0,0.0,403781.0
Brazil,2021-05-07,0.0,14659011.0,0.0,403781.0
Brazil,2021-05-08,0.0,14659011.0,0.0,403781.0
Brazil,2021-05-09,423438.0,15082449.0,15333.0,419114.0
Brazil,2021-05-10,0.0,15082449.0,0.0,419114.0
Brazil,2021-05-11,0.0,15082449.0,0.0,419114.0
Brazil,2021-05-12,0.0,15082449.0,0.0,419114.0
Brazil,2021-05-13,0.0,15082449.0,0.0,419114.0
Brazil,2021-05-14,0.0,15082449.0,0.0,419114.0
Brazil,2021-05-15,0.0,15082449.0,0.0,419114.0
Brazil,2021-05-16,437076.0,15519525.0,13514.0,432628.0
Brazil,2021-05-17,0.0,15519525.0,0.0,432628.0
Brazil,2021-05-18,0.0,15519525.0,0.0,432628.0
Brazil,2021-05-19,0.0,15519525.0,0.0,432628.0
Brazil,2021-05-20,0.0,15519525.0,0.0,432628.0
Brazil,2021-05-21,0.0,15519525.0,0.0,432628.0
Brazil,2021-05-22,0.0,15519525.0,0.0,432628.0
Brazil,2021-05-23,451424.0,15970949.0,13681.0,446309.0
Brazil,2021-05-24,0.0,15970949.0,0.0,446309.0
Brazil,2021-05-25,0.0,15970949.0,0.0,446309.0
Brazil,2021-05-26,0.0,15970949.0,0.0,446309.0
Brazil,2021-05-27,0.0,15970949.0,0.0,446309.0
Brazil,2021-05-28,0.0,15970949.0,0.0,446309.0
Brazil,2021-05-29,0.0,15970949.0,0.0,446309.0
Brazil,2021-05-30,420981.0,16391930.0,12736.0,459045.0
Brazil,2021-05-31,0.0,16391930.0,0.0,459045.0
Brazil,2021-06-01,0.0,16391930.0,0.0,459045.0
Brazil,2021-06-02,0.0,16391930.0,0.0,459045.0
Brazil,2021-06-03,0.0,16391930.0,0.0,459045.0
Brazil,2021-06-04,0.0,16391930.0,0.0,459045.0
Brazil,2021-06-05,0.0,16391930.0,0.0,459045.0
Brazil,2021-06-06,449478.0,16841408.0,11797.0,470842.0
Brazil,2021-06-07,0.0,16841408.0,0.0,470842.0
Brazil,2021-06-08,0.0,16841408.0,0.0,470842.0
Brazil,2021-06-09,0.0,16841408.0,0.0,470842.0
Brazil,2021-06-10,0.0,16841408.0,0.0,470842.0
Brazil,2021-06-11,0.0,16841408.0,0.0,470842.0
Brazil,2021-06-12,0.0,16841408.0,0.0,470842.0
Brazil,2021-06-13,454710.0,17296118.0,13393.0,484235.0
Brazil,2021-06-14,0.0,17296118.0,0.0,484235.0
Brazil,2021-06-15,0.0,17296118.0,0.0,484235.0
Brazil,2021-06-16,0.0,17296118.0,0.0,484235.0
Brazil,2021-06-17,0.0,17296118.0,0.0,484235.0
Brazil,2021-06-18,0.0,17296118.0,0.0,484235.0
Brazil,2021-06-19,0.0,17296118.0,0.0,484235.0
Brazil,2021-06-20,505344.0,17801462.0,14264.0,498499.0
Brazil,2021-06-21,0.0,17801462.0,0.0,498499.0
Brazil,2021-06-22,0.0,17801462.0,0.0,498499.0
Brazil,2021-06-23,0.0,17801462.0,0.0,498499.0
Brazil,2021-06-24,0.0,17801462.0,0.0,498499.0
Brazil,2021-06-25,0.0,17801462.0,0.0,498499.0
Brazil,2021-06-26,0.0,17801462.0,0.0,498499.0
Brazil,2021-06-27,521298.0,18322760.0,12643.0,511142.0
Brazil,2021-06-28,0.0,18322760.0,0.0,511142.0
Brazil,2021-06-29,0.0,18322760.0,0.0,511142.0
Brazil,2021-06-30,0.0,18322760.0,0.0,511142.0
Brazil,2021-07-01,0.0,18322760.0,0.0,511142.0
Brazil,2021-07-02,0.0,18322760.0,0.0,511142.0
Brazil,2021-07-03,0.0,18322760.0,0.0,511142.0
Brazil,2021-07-04,364709.0,18687469.0,10810.0,521952.0
Brazil,2021-07-05,0.0,18687469.0,0.0,521952.0
Brazil,2021-07-06,0.0,18687469.0,0.0,521952.0
Brazil,2021-07-07,0.0,18687469.0,0.0,521952.0
Brazil,2021-07-08,0.0,18687469.0,0.0,521952.0
Brazil,2021-07-09,0.0,18687469.0,0.0,521952.0
Brazil,2021-07-10,0.0,18687469.0,0.0,521952.0
Brazil,2021-07-11,333030.0,19020499.0,9736.0,531688.0
Brazil,2021-07-12,0.0,19020499.0,0.0,531688.0
Brazil,2021-07-13,0.0,19020499.0,0.0,531688.0
Brazil,2021-07-14,0.0,19020499.0,0.0,531688.0
Brazil,2021-07-15,0.0,19020499.0,0.0,531688.0
Brazil,2021-07-16,0.0,19020499.0,0.0,531688.0
Brazil,2021-07-17,0.0,19020499.0,0.0,531688.0
Brazil,2021-07-18,287610.0,19308109.0,8710.0,540398.0
Brazil,2021-07-19,0.0,19308109.0,0.0,540398.0
Brazil,2021-07-20,0.0,19308109.0,0.0,540398.0
Brazil,2021-07-21,0.0,19308109.0,0.0,540398.0
Brazil,2021-07-22,0.0,19308109.0,0.0,540398.0
Brazil,2021-07-23,0.0,19308109.0,0.0,540398.0
Brazil,2021-07-24,0.0,19308109.0,0.0,540398.0
Brazil,2021-07-25,324334.0,19632443.0,7942.0,548340.0
Brazil,2021-07-26,0.0,19632443.0,0.0,548340.0
Brazil,2021-07-27,0.0,19632443.0,0.0,548340.0
Brazil,2021-07-28,0.0,19632443.0,0.0,548340.0
Brazil,2021-07-29,0.0,19632443.0,0.0,548340.0
Brazil,2021-07-30,0.0,19632443.0,0.0,548340.0
Brazil,2021-07-31,0.0,19632443.0,0.0,548340.0
Brazil,2021-08-01,247830.0,19880273.0,7120.0,555460.0
Brazil,2021-08-02,0.0,19880273.0,0.0,555460.0
Brazil,2021-08-03,0.0,19880273.0,0.0,555460.0
Brazil,2021-08-04,0.0,19880273.0,0.0,555460.0
Brazil,2021-08-05,0.0,19880273.0,0.0,555460.0
Brazil,2021-08-06,0.0,19880273.0,0.0,555460.0
Brazil,2021-08-07,0.0,19880273.0,0.0,555460.0
Brazil,2021-08-08,228473.0,20108746.0,6302.0,561762.0
Brazil,2021-08-09,0.0,20108746.0,0.0,561762.0
Brazil,2021-08-10,0.0,20108746.0,0.0,561762.0
Brazil,2021-08-11,0.0,20108746.0,0.0,561762.0
Brazil,2021-08-12,0.0,20108746.0,0.0,561762.0
Brazil,2021-08-13,0.0,20108746.0,0.0,561762.0
Brazil,2021-08-14,0.0,20108746.0,0.0,561762.0
Brazil,2021-08-15,210254.0,20319000.0,6100.0,567862.0
Brazil,2021-08-16,0.0,20319000.0,0.0,567862.0
Brazil,2021-08-17,0.0,20319000.0,0.0,567862.0
Brazil,2021-08-18,0.0,20319000.0,0.0,567862.0
Brazil,2021-08-19,0.0,20319000.0,0.0,567862.0
Brazil,2021-08-20,0.0,20319000.0,0.0,567862.0
Brazil,2021-08-21,0.0,20319000.0,0.0,567862.0
Brazil,2021-08-22,209099.0,20528099.0,5649.0,573511.0
Brazil,2021-08-23,0.0,20528099.0,0.0,573511.0
Brazil,2021-08-24,0.0,20528099.0,0.0,573511.0
Brazil,2021-08-25,0.0,20528099.0,0.0,573511.0
Brazil,2021-08-26,0.0,20528099.0,0.0,573511.0
Brazil,2021-08-27,0.0,20528099.0,0.0,573511.0
Brazil,2021-08-28,0.0,20528099.0,0.0,573511.0
Brazil,2021-08-29,175807.0,20703906.0,4815.0,578326.0
Brazil,2021-08-30,0.0,20703906.0,0.0,578326.0
Brazil,2021-08-31,0.0,20703906.0,0.0,578326.0
Brazil,2021-09-01,0.0,20703906.0,0.0,578326.0
Brazil,2021-09-02,0.0,20703906.0,0.0,578326.0
Brazil,2021-09-03,0.0,20703906.0,0.0,578326.0
Brazil,2021-09-04,0.0,20703906.0,0.0,578326.0
Brazil,2021-09-05,152154.0,20856060.0,4344.0,582670.0
Brazil,2021-09-06,0.0,20856060.0,0.0,582670.0
Brazil,2021-09-07,0.0,20856060.0,0.0,582670.0
Brazil,2021-09-08,0.0,20856060.0,0.0,582670.0
Brazil,2021-09-09,0.0,20856060.0,0.0,582670.0
Brazil,2021-09-10,0.0,20856060.0,0.0,582670.0
Brazil,2021-09-11,0.0,20856060.0,0.0,582670.0
Brazil,2021-09-12,118790.0,20974850.0,3176.0,585846.0
Brazil,2021-09-13,0.0,20974850.0,0.0,585846.0
Brazil,2021-09-14,0.0,20974850.0,0.0,585846.0
Brazil,2021-09-15,0.0,20974850.0,0.0,585846.0
Brazil,2021-09-16,0.0,20974850.0,0.0,585846.0
Brazil,2021-09-17,0.0,20974850.0,0.0,585846.0
Brazil,2021-09-18,0.0,20974850.0,0.0,585846.0
Brazil,2021-09-19,105369.0,21080219.0,3727.0,589573.0
Brazil,2021-09-20,0.0,21080219.0,0.0,589573.0
Brazil,2021-09-21,0.0,21080219.0,0.0,589573.0
Brazil,2021-09-22,0.0,21080219.0,0.0,589573.0
Brazil,2021-09-23,0.0,21080219.0,0.0,589573.0
Brazil,2021-09-24,0.0,21080219.0,0.0,589573.0
Brazil,2021-09-25,0.0,21080219.0,0.0,589573.0
Brazil,2021-09-26,247397.0,21327616.0,4090.0,593663.0
Brazil,2021-09-27,0.0,21327616.0,0.0,593663.0
Brazil,2021-09-28,0.0,21327616.0,0.0,593663.0
Brazil,2021-09-29,0.0,21327616.0,0.0,593663.0
Brazil,2021-09-30,0.0,21327616.0,0.0,593663.0
Brazil,2021-10-01,0.0,21327616.0,0.0,593663.0
Brazil,2021-10-02,0.0,21327616.0,0.0,593663.0
Brazil,2021-10-03,118035.0,21445651.0,3562.0,597225.0
Brazil,2021-10-04,0.0,21445651.0,0.0,597225.0
Brazil,2021-10-05,0.0,21445651.0,0.0,597225.0
Brazil,2021-10-06,0.0,21445651.0,0.0,597225.0
Brazil,2021-10-07,0.0,21445651.0,0.0,597225.0
Brazil,2021-10-08,0.0,21445651.0,0.0,597225.0
Brazil,2021-10-09,0.0,21445651.0,0.0,597225.0
Brazil,2021-10-10,105079.0,21550730.0,3200.0,600425.0
Brazil,2021-10-11,0.0,21550730.0,0.0,600425.0
Brazil,2021-10-12,0.0,21550730.0,0.0,600425.0
Brazil,2021-10-13,0.0,21550730.0,0.0,600425.0
Brazil,2021-10-14,0.0,21550730.0,0.0,600425.0
Brazil,2021-10-15,0.0,21550730.0,0.0,600425.0
Brazil,2021-10-16,0.0,21550730.0,0.0,600425.0
Brazil,2021-10-17,76746.0,21627476.0,2244.0,602669.0
Brazil,2021-10-18,0.0,21627476.0,0.0,602669.0
Brazil,2021-10-19,0.0,21627476.0,0.0,602669.0
Brazil,2021-10-20,0.0,21627476.0,0.0,602669.0
Brazil,2021-10-21,0.0,21627476.0,0.0,602669.0
Brazil,2021-10-22,0.0,21627476.0,0.0,602669.0
Brazil,2021-10-23,0.0,21627476.0,0.0,602669.0
Brazil,2021-10-24,84367.0,21711843.0,2470.0,605139.0
Brazil,2021-10-25,0.0,21711843.0,0.0,605139.0
Brazil,2021-10-26,0.0,21711843.0,0.0,605139.0
Brazil,2021-10-27,0.0,21711843.0,0.0,605139.0
Brazil,2021-10-28,0.0,21711843.0,0.0,605139.0
Brazil,2021-10-29,0.0,21711843.0,0.0,605139.0
Brazil,2021-10-30,0.0,21711843.0,0.0,605139.0
Brazil,2021-10-31,81558.0,21793401.0,2323.0,607462.0
Brazil,2021-11-01,0.0,21793401.0,0.0,607462.0
Brazil,2021-11-02,0.0,21793401.0,0.0,607462.0
Brazil,2021-11-03,0.0,21793401.0,0.0,607462.0
Brazil,2021-11-04,0.0,21793401.0,0.0,607462.0
Brazil,2021-11-05,0.0,21793401.0,0.0,607462.0
Brazil,2021-11-06,0.0,21793401.0,0.0,607462.0
Brazil,2021-11-07,69057.0,21862458.0,1598.0,609060.0
Brazil,2021-11-08,0.0,21862458.0,0.0,609060.0
Brazil,2021-11-09,0.0,21862458.0,0.0,609060.0
Brazil,2021-11-10,0.0,21862458.0,0.0,609060.0
Brazil,2021-11-11,0.0,21862458.0,0.0,609060.0
Brazil,2021-11-12,0.0,21862458.0,0.0,609060.0
Brazil,2021-11-13,0.0,21862458.0,0.0,609060.0
Brazil,2021-11-14,76738.0,21939196.0,1431.0,610491.0
Brazil,2021-11-15,0.0,21939196.0,0.0,610491.0
Brazil,2021-11-16,0.0,21939196.0,0.0,610491.0
Brazil,2021-11-17,0.0,21939196.0,0.0,610491.0
Brazil,2021-11-18,0.0,21939196.0,0.0,610491.0
Brazil,2021-11-19,0.0,21939196.0,0.0,610491.0
Brazil,2021-11-20,0.0,21939196.0,0.0,610491.0
Brazil,2021-11-21,64121.0,22003317.0,1879.0,612370.0
Brazil,2021-11-22,0.0,22003317.0,0.0,612370.0
Brazil,2021-11-23,0.0,22003317.0,0.0,612370.0
Brazil,2021-11-24,0.0,22003317.0,0.0,612370.0
Brazil,2021-11-25,0.0,22003317.0,0.0,612370.0
Brazil,2021-11-26,0.0,22003317.0,0.0,612370.0
Brazil,2021-11-27,0.0,22003317.0,0.0,612370.0
Brazil,2021-11-28,64313.0,22067630.0,1587.0,613957.0
Brazil,2021-11-29,0.0,22067630.0,0.0,613957.0
Brazil,2021-11-30,0.0,22067630.0,0.0,613957.0
Brazil,2021-12-01,0.0,22067630.0,0.0,613957.0
Brazil,2021-12-02,0.0,22067630.0,0.0,613957.0
Brazil,2021-12-03,0.0,22067630.0,0.0,613957.0
Brazil,2021-12-04,0.0,22067630.0,0.0,613957.0
Brazil,2021-12-05,61779.0,22129409.0,1443.0,615400.0
Brazil,2021-12-06,0.0,22129409.0,0.0,615400.0
Brazil,2021-12-07,0.0,22129409.0,0.0,615400.0
Brazil,2021-12-08,0.0,22129409.0,0.0,615400.0
Brazil,2021-12-09,0.0,22129409.0,0.0,615400.0
Brazil,2021-12-10,0.0,22129409.0,0.0,615400.0
Brazil,2021-12-11,0.0,22129409.0,0.0,615400.0
Brazil,2021-12-12,55415.0,22184824.0,1291.0,616691.0
Brazil,2021-12-13,0.0,22184824.0,0.0,616691.0
Brazil,2021-12-14,0.0,22184824.0,0.0,616691.0
Brazil,2021-12-15,0.0,22184824.0,0.0,616691.0
Brazil,2021-12-16,0.0,22184824.0,0.0,616691.0
Brazil,2021-12-17,0.0,22184824.0,0.0,616691.0
Brazil,2021-12-18,0.0,22184824.0,0.0,616691.0
Brazil,2021-12-19,24196.0,22209020.0,910.0,617601.0
Brazil,2021-12-20,0.0,22209020.0,0.0,617601.0
Brazil,2021-12-21,0.0,22209020.0,0.0,617601.0
Brazil,2021-12-22,0.0,22209020.0,0.0,617601.0
Brazil,2021-12-23,0.0,22209020.0,0.0,617601.0
Brazil,2021-12-24,0.0,22209020.0,0.0,617601.0
Brazil,2021-12-25,0.0,22209020.0,0.0,617601.0
Brazil,2021-12-26,21717.0,22230737.0,791.0,618392.0
Brazil,2021-12-27,0.0,22230737.0,0.0,618392.0
Brazil,2021-12-28,0.0,22230737.0,0.0,618392.0
Brazil,2021-12-29,0.0,22230737.0,0.0,618392.0
Brazil,2021-12-30,0.0,22230737.0,0.0,618392.0
Brazil,2021-12-31,0.0,22230737.0,0.0,618392.0
Brazil,2022-01-01,0.0,22230737.0,0.0,618392.0
Brazil,2022-01-02,56784.0,22287521.0,664.0,619056.0
Brazil,2022-01-03,0.0,22287521.0,0.0,619056.0
Brazil,2022-01-04,0.0,22287521.0,0.0,619056.0
Brazil,2022-01-05,0.0,22287521.0,0.0,619056.0
Brazil,2022-01-06,0.0,22287521.0,0.0,619056.0
Brazil,2022-01-07,0.0,22287521.0,0.0,619056.0
Brazil,2022-01-08,0.0,22287521.0,0.0,619056.0
Brazil,2022-01-09,162701.0,22450222.0,766.0,619822.0
Brazil,2022-01-10,0.0,22450222.0,0.0,619822.0
Brazil,2022-01-11,0.0,22450222.0,0.0,619822.0
Brazil,2022-01-12,0.0,22450222.0,0.0,619822.0
Brazil,2022-01-13,0.0,22450222.0,0.0,619822.0
Brazil,2022-01-14,0.0,22450222.0,0.0,619822.0
Brazil,2022-01-15,0.0,22450222.0,0.0,619822.0
Brazil,2022-01-16,476981.0,22927203.0,974.0,620796.0
Brazil,2022-01-17,0.0,22927203.0,0.0,620796.0
Brazil,2022-01-18,0.0,22927203.0,0.0,620796.0
Brazil,2022-01-19,0.0,22927203.0,0.0,620796.0
Brazil,2022-01-20,0.0,22927203.0,0.0,620796.0
Brazil,2022-01-21,0.0,22927203.0,0.0,620796.0
Brazil,2022-01-22,0.0,22927203.0,0.0,620796.0
Brazil,2022-01-23,824579.0,23751782.0,1767.0,622563.0
Brazil,2022-01-24,0.0,23751782.0,0.0,622563.0
Brazil,2022-01-25,0.0,23751782.0,0.0,622563.0
Brazil,2022-01-26,0.0,23751782.0,0.0,622563.0
Brazil,2022-01-27,0.0,23751782.0,0.0,622563.0
Brazil,2022-01-28,0.0,23751782.0,0.0,622563.0
Brazil,2022-01-29,0.0,23751782.0,0.0,622563.0
Brazil,2022-01-30,1283024.0,25034806.0,3321.0,625884.0
Brazil,2022-01-31,0.0,25034806.0,0.0,625884.0
Brazil,2022-02-01,0.0,25034806.0,0.0,625884.0
Brazil,2022-02-02,0.0,25034806.0,0.0,625884.0
Brazil,2022-02-03,0.0,25034806.0,0.0,625884.0
Brazil,2022-02-04,0.0,25034806.0,0.0,625884.0
Brazil,2022-02-05,0.0,25034806.0,0.0,625884.0
Brazil,2022-02-06,1241025.0,26275831.0,4610.0,630494.0
Brazil,2022-02-07,0.0,26275831.0,0.0,630494.0
Brazil,2022-02-08,0.0,26275831.0,0.0,630494.0
Brazil,2022-02-09,0.0,26275831.0,0.0,630494.0
Brazil,2022-02-10,0.0,26275831.0,0.0,630494.0
Brazil,2022-02-11,0.0,26275831.0,0.0,630494.0
Brazil,2022-02-12,0.0,26275831.0,0.0,630494.0
Brazil,2022-02-13,1009678.0,27285509.0,6658.0,637152.0
Brazil,2022-02-14,0.0,27285509.0,0.0,637152.0
Brazil,2022-02-15,0.0,27285509.0,0.0,637152.0
Brazil,2022-02-16,0.0,27285509.0,0.0,637152.0
Brazil,2022-02-17,0.0,27285509.0,0.0,637152.0
Brazil,2022-02-18,0.0,27285509.0,0.0,637152.0
Brazil,2022-02-19,0.0,27285509.0,0.0,637152.0
Brazil,2022-02-20,773353.0,28058862.0,5877.0,643029.0
Brazil,2022-02-21,0.0,28058862.0,0.0,643029.0
Brazil,2022-02-22,0.0,28058862.0,0.0,643029.0
Brazil,2022-02-23,0.0,28058862.0,0.0,643029.0
Brazil,2022-02-24,0.0,28058862.0,0.0,643029.0
Brazil,2022-02-25,0.0,28058862.0,0.0,643029.0
Brazil,2022-02-26,0.0,28058862.0,0.0,643029.0
Brazil,2022-02-27,519785.0,28578647.0,4361.0,647390.0
Brazil,2022-02-28,0.0,28578647.0,0.0,647390.0
Brazil,2022-03-01,0.0,28578647.0,0.0,647390.0
Brazil,2022-03-02,0.0,28578647.0,0.0,647390.0
Brazil,2022-03-03,0.0,28578647.0,0.0,647390.0
Brazil,2022-03-04,0.0,28578647.0,0.0,647390.0
Brazil,2022-03-05,0.0,28578647.0,0.0,647390.0
Brazil,2022-03-06,395152.0,28973799.0,3865.0,651255.0
Brazil,2022-03-07,0.0,28973799.0,0.0,651255.0
Brazil,2022-03-08,0.0,28973799.0,0.0,651255.0
Brazil,2022-03-09,0.0,28973799.0,0.0,651255.0
Brazil,2022-03-10,0.0,28973799.0,0.0,651255.0
Brazil,2022-03-11,0.0,28973799.0,0.0,651255.0
Brazil,2022-03-12,0.0,28973799.0,0.0,651255.0
Brazil,2022-03-13,331315.0,29305114.0,3301.0,654556.0
Brazil,2022-03-14,0.0,29305114.0,0.0,654556.0
Brazil,2022-03-15,0.0,29305114.0,0.0,654556.0
Brazil,2022-03-16,0.0,29305114.0,0.0,654556.0
Brazil,2022-03-17,0.0,29305114.0,0.0,654556.0
Brazil,2022-03-18,0.0,29305114.0,0.0,654556.0
Brazil,2022-03-19,0.0,29305114.0,0.0,654556.0
Brazil,2022-03-20,267998.0,29573112.0,2242.0,656798.0
Brazil,2022-03-21,0.0,29573112.0,0.0,656798.0
Brazil,2022-03-22,0.0,29573112.0,0.0,656798.0
Brazil,2022-03-23,0.0,29573112.0,0.0,656798.0
Brazil,2022-03-24,0.0,29573112.0,0.0,656798.0
Brazil,2022-03-25,0.0,29573112.0,0.0,656798.0
Brazil,2022-03-26,0.0,29573112.0,0.0,656798.0
Brazil,2022-03-27,229145.0,29802257.0,1768.0,658566.0
Brazil,2022-03-28,0.0,29802257.0,0.0,658566.0
Brazil,2022-03-29,0.0,29802257.0,0.0,658566.0
Brazil,2022-03-30,0.0,29802257.0,0.0,658566.0
Brazil,2022-03-31,0.0,29802257.0,0.0,658566.0
Brazil,2022-04-01,0.0,29802257.0,0.0,658566.0
Brazil,2022-04-02,0.0,29802257.0,0.0,658566.0
Brazil,2022-04-03,172908.0,29975165.0,1436.0,660002.0
Brazil,2022-04-04,0.0,29975165.0,0.0,660002.0
Brazil,2022-04-05,0.0,29975165.0,0.0,660002.0
Brazil,2022-04-06,0.0,29975165.0,0.0,660002.0
Brazil,2022-04-07,0.0,29975165.0,0.0,660002.0
Brazil,2022-04-08,0.0,29975165.0,0.0,660002.0
Brazil,2022-04-09,0.0,29975165.0,0.0,660002.0
Brazil,2022-04-10,148798.0,30123963.0,1120.0,661122.0
Brazil,2022-04-11,0.0,30123963.0,0.0,661122.0
Brazil,2022-04-12,0.0,30123963.0,0.0,661122.0
Brazil,2022-04-13,0.0,30123963.0,0.0,661122.0
Brazil,2022-04-14,0.0,30123963.0,0.0,661122.0
Brazil,2022-04-15,0.0,30123963.0,0.0,661122.0
Brazil,2022-04-16,0.0,30123963.0,0.0,661122.0
Brazil,2022-04-17,123339.0,30247302.0,785.0,661907.0
Brazil,2022-04-18,0.0,30247302.0,0.0,661907.0
Brazil,2022-04-19,0.0,30247302.0,0.0,661907.0
Brazil,2022-04-20,0.0,30247302.0,0.0,661907.0
Brazil,2022-04-21,0.0,30247302.0,0.0,661907.0
Brazil,2022-04-22,0.0,30247302.0,0.0,661907.0
Brazil,2022-04-23,0.0,30247302.0,0.0,661907.0
Brazil,2022-04-24,91395.0,30338697.0,650.0,662557.0
Brazil,2022-04-25,0.0,30338697.0,0.0,662557.0
Brazil,2022-04-26,0.0,30338697.0,0.0,662557.0
Brazil,2022-04-27,0.0,30338697.0,0.0,662557.0
Brazil,2022-04-28,0.0,30338697.0,0.0,662557.0
Brazil,2022-04-29,0.0,30338697.0,0.0,662557.0
Brazil,2022-04-30,0.0,30338697.0,0.0,662557.0
Brazil,2022-05-01,94345.0,30433042.0,853.0,663410.0
Brazil,2022-05-02,0.0,30433042.0,0.0,663410.0
Brazil,2022-05-03,0.0,30433042.0,0.0,663410.0
Brazil,2022-05-04,0.0,30433042.0,0.0,663410.0
Brazil,2022-05-05,0.0,30433042.0,0.0,663410.0
Brazil,2022-05-06,0.0,30433042.0,0.0,663410.0
Brazil,2022-05-07,0.0,30433042.0,0.0,663410.0
Brazil,2022-05-08,110866.0,30543908.0,681.0,664091.0
Brazil,2022-05-09,0.0,30543908.0,0.0,664091.0
Brazil,2022-05-10,0.0,30543908.0,0.0,664091.0
Brazil,2022-05-11,0.0,30543908.0,0.0,664091.0
Brazil,2022-05-12,0.0,30543908.0,0.0,664091.0
Brazil,2022-05-13,0.0,30543908.0,0.0,664091.0
Brazil,2022-05-14,0.0,30543908.0,0.0,664091.0
Brazil,2022-05-15,120831.0,30664739.0,689.0,664780.0
Brazil,2022-05-16,0.0,30664739.0,0.0,664780.0
Brazil,2022-05-17,0.0,30664739.0,0.0,664780.0
Brazil,2022-05-18,0.0,30664739.0,0.0,664780.0
Brazil,2022-05-19,0.0,30664739.0,0.0,664780.0
Brazil,2022-05-20,0.0,30664739.0,0.0,664780.0
Brazil,2022-05-21,0.0,30664739.0,0.0,664780.0
Brazil,2022-05-22,97674.0,30762413.0,713.0,665493.0
Brazil,2022-05-23,0.0,30762413.0,0.0,665493.0
Brazil,2022-05-24,0.0,30762413.0,0.0,665493.0
Brazil,2022-05-25,0.0,30762413.0,0.0,665493.0
Brazil,2022-05-26,0.0,30762413.0,0.0,665493.0
Brazil,2022-05-27,0.0,30762413.0,0.0,665493.0
Brazil,2022-05-28,0.0,30762413.0,0.0,665493.0
Brazil,2022-05-29,158732.0,30921145.0,826.0,666319.0
Brazil,2022-05-30,0.0,30921145.0,0.0,666319.0
Brazil,2022-05-31,0.0,30921145.0,0.0,666319.0
Brazil,2022-06-01,0.0,30921145.0,0.0,666319.0
Brazil,2022-06-02,0.0,30921145.0,0.0,666319.0
Brazil,2022-06-03,0.0,30921145.0,0.0,666319.0
Brazil,2022-06-04,0.0,30921145.0,0.0,666319.0
Brazil,2022-06-05,216334.0,31137479.0,652.0,666971.0
Brazil,2022-06-06,0.0,31137479.0,0.0,666971.0
Brazil,2022-06-07,0.0,31137479.0,0.0,666971.0
Brazil,2022-06-08,0.0,31137479.0,0.0,666971.0
Brazil,2022-06-09,0.0,31137479.0,0.0,666971.0
Brazil,2022-06-10,0.0,31137479.0,0.0,666971.0
Brazil,2022-06-11,0.0,31137479.0,0.0,666971.0
Brazil,2022-06-12,279862.0,31417341.0,989.0,667960.0
Brazil,2022-06-13,0.0,31417341.0,0.0,667960.0
Brazil,2022-06-14,0.0,31417341.0,0.0,667960.0
Brazil,2022-06-15,0.0,31417341.0,0.0,667960.0
Brazil,2022-06-16,0.0,31417341.0,0.0,667960.0
Brazil,2022-06-17,0.0,31417341.0,0.0,667960.0
Brazil,2022-06-18,0.0,31417341.0,0.0,667960.0
Brazil,2022-06-19,256034.0,31673375.0,956.0,668916.0
Brazil,2022-06-20,0.0,31673375.0,0.0,668916.0
Brazil,2022-06-21,0.0,31673375.0,0.0,668916.0
Brazil,2022-06-22,0.0,31673375.0,0.0,668916.0
Brazil,2022-06-23,0.0,31673375.0,0.0,668916.0
Brazil,2022-06-24,0.0,31673375.0,0.0,668916.0
Brazil,2022-06-25,0.0,31673375.0,0.0,668916.0
Brazil,2022-06-26,349791.0,32023166.0,1313.0,670229.0
